# T U K E
8078 -1260.593227 375.793819 -884.799408
8079 -1260.487981 375.652325 -884.835657
8080 -1260.355820 375.484100 -884.871720
8081 -1260.195102 375.288476 -884.906626
8082 -1260.004145 375.063623 -884.940522
8083 -1259.782230 374.808903 -884.973327
8084 -1259.528562 374.523341 -885.005221
8085 -1259.242444 374.207060 -885.035383
8086 -1258.924022 373.860399 -885.063623
8087 -1258.573867 373.483695 -885.090171
8088 -1258.192421 373.077988 -885.114433
8089 -1257.781149 372.644743 -885.136406
8090 -1257.341403 372.186130 -885.155273
8091 -1256.875199 371.703674 -885.171524
8092 -1256.384798 371.200613 -885.184185
8093 -1255.873298 370.679816 -885.193482
8094 -1255.344132 370.144702 -885.199430
8095 -1254.800237 369.599085 -885.201152
8096 -1254.245688 369.046842 -885.198846
8097 -1253.684505 368.492001 -885.192504
8098 -1253.121112 367.939506 -885.181606
8099 -1252.559750 367.393567 -885.166183
8100 -1252.004854 366.858547 -885.146307
8101 -1251.461086 366.338963 -885.122123
8102 -1250.932856 365.839603 -885.093252
8103 -1250.424418 365.364587 -885.059830
8104 -1249.940091 364.918277 -885.021814
8105 -1249.483833 364.504240 -884.979592
8106 -1249.059181 364.126260 -884.932921
8107 -1248.669713 363.787232 -884.882480
8108 -1248.318247 363.490360 -884.827887
8109 -1248.007337 363.237897 -884.769440
8110 -1247.739164 363.031308 -884.707857
8111 -1247.515245 362.872449 -884.642796
8112 -1247.336660 362.761624 -884.575036
8113 -1247.204101 362.699653 -884.504447
8114 -1247.117550 362.685924 -884.431626
8115 -1247.076489 362.720006 -884.356483
8116 -1247.079899 362.800188 -884.279711
8117 -1247.126486 362.925489 -884.200997
8118 -1247.214610 363.093893 -884.120716
8119 -1247.342022 363.302682 -884.039340
8120 -1247.506339 363.549503 -883.956836
8121 -1247.704694 363.831027 -883.873667
8122 -1247.934092 364.144444 -883.789648
8123 -1248.191811 364.486701 -883.705110
8124 -1248.474385 364.854653 -883.619732
8125 -1248.778947 365.244788 -883.534160
8126 -1249.102089 365.654297 -883.447792
8127 -1249.441163 366.080066 -883.361097
8128 -1249.792959 366.519196 -883.273763
8129 -1250.155235 366.969212 -883.186023
8130 -1250.525284 367.427644 -883.097640
8131 -1250.901111 367.892719 -883.008392
8132 -1251.281061 368.362821 -882.918240
8133 -1251.663564 368.835934 -882.827630
8134 -1252.047499 369.312030 -882.735469
8135 -1252.432206 369.789153 -882.643053
8136 -1252.816952 370.268129 -882.548823
8137 -1253.201719 370.748256 -882.453463
8138 -1253.586837 371.229900 -882.356937
8139 -1253.972669 371.713488 -882.259181
8140 -1254.359890 372.199937 -882.159953
8141 -1254.749254 372.689460 -882.059795
8142 -1255.141848 373.183644 -881.958204
8143 -1255.538604 373.683252 -881.855353
8144 -1255.940632 374.189779 -881.750853
8145 -1256.349228 374.703684 -881.645545
8146 -1256.765549 375.226308 -881.539240
8147 -1257.190757 375.758995 -881.431762
8148 -1257.625947 376.302018 -881.323929
8149 -1258.071627 376.856537 -881.215090
8150 -1258.528947 377.422917 -881.106029
8151 -1258.998317 378.002166 -880.996151
8152 -1259.480363 378.593732 -880.886631
8153 -1259.975079 379.197890 -880.777189
8154 -1260.482807 379.815097 -880.667710
8155 -1261.003317 380.444437 -880.558880
8156 -1261.536085 381.085695 -880.450391
8157 -1262.080987 381.738046 -880.342941
8158 -1262.637168 382.400849 -880.236319
8159 -1263.203693 383.072883 -880.130810
8160 -1263.779653 383.753017 -880.026636
8161 -1264.363525 384.439451 -879.924073
8162 -1264.954148 385.131086 -879.823062
8163 -1265.549782 385.825906 -879.723876
8164 -1266.148932 386.522051 -879.626881
8165 -1266.749722 387.217811 -879.531911
8166 -1267.350042 387.910897 -879.439145
8167 -1267.948031 388.599204 -879.348827
8168 -1268.541526 389.280139 -879.261387
8169 -1269.128238 389.951443 -879.176796
8170 -1269.705894 390.611103 -879.094791
8171 -1270.272236 391.256862 -879.015374
8172 -1270.825233 391.885670 -878.939563
8173 -1271.362196 392.495392 -878.866804
8174 -1271.881090 393.084228 -878.796862
8175 -1272.379971 393.649465 -878.730505
8176 -1272.856436 394.189427 -878.667009
8177 -1273.308684 394.701887 -878.606797
8178 -1273.734873 395.184803 -878.550070
8179 -1274.133154 395.636928 -878.496226
8180 -1274.502037 396.056219 -878.445818
8181 -1274.839995 396.441611 -878.398384
8182 -1275.146205 396.792039 -878.354167
8183 -1275.419405 397.106743 -878.312663
8184 -1275.659048 397.384658 -878.274389
8185 -1275.864570 397.626216 -878.238354
8186 -1276.035866 397.830075 -878.205790
8187 -1276.172339 397.996729 -878.175609
8188 -1276.274608 398.126547 -878.148060
8189 -1276.342643 398.219929 -878.122714
8190 -1276.377280 398.277457 -878.099822
8191 -1276.378984 398.299624 -878.079361
8192 -1276.348629 398.287866 -878.060763
8193 -1276.287407 398.242614 -878.044793
8194 -1276.196083 398.165610 -878.030473
8195 -1276.075702 398.057284 -878.018417
8196 -1275.927408 397.919226 -878.008182
8197 -1275.752514 397.752597 -877.999917
8198 -1275.551931 397.558621 -877.993310
8199 -1275.326791 397.338245 -877.988545
8200 -1275.077820 397.092235 -877.985585
8201 -1274.806273 396.821386 -877.984887
8202 -1274.512714 396.527287 -877.985428
8203 -1274.197725 396.209541 -877.988183
8204 -1273.861964 395.869678 -877.992286
8205 -1273.506059 395.507576 -877.998483
8206 -1273.130075 395.123786 -878.006289
8207 -1272.734438 394.718736 -878.015702
8208 -1272.319188 394.292276 -878.026912
8209 -1271.884548 393.844833 -878.039715
8210 -1271.430400 393.376410 -878.053990
8211 -1270.956516 392.887128 -878.069388
8212 -1270.463499 392.376685 -878.086814
8213 -1269.950707 391.845874 -878.104833
8214 -1269.418564 391.294483 -878.124081
8215 -1268.867116 390.722757 -878.144359
8216 -1268.296548 390.131186 -878.165362
8217 -1267.707164 389.520319 -878.186845
8218 -1267.099362 388.890676 -878.208686
8219 -1266.473848 388.243204 -878.230644
8220 -1265.831651 387.578971 -878.252680
8221 -1265.173830 386.899046 -878.274784
8222 -1264.501418 386.205017 -878.296401
8223 -1263.815851 385.498836 -878.317015
8224 -1263.119090 384.782182 -878.336908
8225 -1262.413114 384.057344 -878.355770
8226 -1261.699983 383.326793 -878.373190
8227 -1260.981985 382.593092 -878.388893
8228 -1260.262048 381.859140 -878.402908
8229 -1259.543060 381.128078 -878.414982
8230 -1258.828024 380.403386 -878.424639
8231 -1258.120193 379.688081 -878.432111
8232 -1257.423216 378.986437 -878.436780
8233 -1256.740370 378.301318 -878.439052
8234 -1256.075367 377.636782 -878.438585
8235 -1255.431793 376.996825 -878.434968
8236 -1254.813293 376.384953 -878.428341
8237 -1254.223560 375.805009 -878.418551
8238 -1253.666063 375.260163 -878.405900
8239 -1253.144467 374.754137 -878.390330
8240 -1252.661529 374.289917 -878.371612
8241 -1252.220466 373.870186 -878.350281
8242 -1251.823900 373.497992 -878.325909
8243 -1251.474330 373.175223 -878.299108
8244 -1251.173574 372.903402 -878.270172
8245 -1250.922940 372.683837 -878.239103
8246 -1250.723515 372.517806 -878.205708
8247 -1250.576133 372.405307 -878.170827
8248 -1250.480730 372.346181 -878.134549
8249 -1250.436838 372.339817 -878.097021
8250 -1250.443684 372.384927 -878.058757
8251 -1250.499684 372.480564 -878.019121
8252 -1250.603170 372.623915 -877.979255
8253 -1250.752085 372.812994 -877.939090
8254 -1250.944166 373.045663 -877.898503
8255 -1251.176487 373.318468 -877.858018
8256 -1251.446430 373.628602 -877.817828
8257 -1251.750700 373.973070 -877.777630
8258 -1252.086298 374.348940 -877.737358
8259 -1252.450360 374.752365 -877.697995
8260 -1252.839800 375.181543 -877.658257
8261 -1253.252112 375.632933 -877.619179
8262 -1253.684878 376.104946 -877.579932
8263 -1254.135928 376.594864 -877.541064
8264 -1254.603302 377.101222 -877.502080
8265 -1255.085924 377.623348 -877.462576
8266 -1255.582577 378.159684 -877.422894
8267 -1256.093113 378.710412 -877.382701
8268 -1256.617147 379.275440 -877.341707
8269 -1257.155391 379.855104 -877.300287
8270 -1257.708072 380.450195 -877.257876
8271 -1258.276617 381.062148 -877.214469
8272 -1258.862310 381.691601 -877.170709
8273 -1259.466577 382.340416 -877.126161
8274 -1260.090591 383.009904 -877.080687
8275 -1260.735620 383.700948 -877.034672
8276 -1261.403334 384.414768 -876.988565
8277 -1262.094118 385.151728 -876.942390
8278 -1262.809042 385.912468 -876.896574
8279 -1263.547827 386.696071 -876.851756
8280 -1264.309978 387.502229 -876.807749
8281 -1265.094918 388.329660 -876.765259
8282 -1265.900766 389.175767 -876.724999
8283 -1266.725572 390.038719 -876.686853
8284 -1267.566682 390.915402 -876.651281
8285 -1268.420991 391.802426 -876.618565
8286 -1269.284978 392.695184 -876.589794
8287 -1270.154652 393.590257 -876.564395
8288 -1271.025794 394.483159 -876.542635
8289 -1271.894206 395.368946 -876.525261
8290 -1272.755189 396.243316 -876.511873
8291 -1273.604408 397.101693 -876.502715
8292 -1274.437474 397.939348 -876.498126
8293 -1275.249918 398.752102 -876.497816
8294 -1276.038044 399.535930 -876.502114
8295 -1276.797669 400.287020 -876.510649
8296 -1277.525271 401.001591 -876.523681
8297 -1278.217474 401.676563 -876.540911
8298 -1278.871504 402.309378 -876.562127
8299 -1279.484755 402.897201 -876.587554
8300 -1280.055006 403.438022 -876.616983
8301 -1280.580800 403.930657 -876.650143
8302 -1281.060417 404.373431 -876.686986
8303 -1281.492737 404.765524 -876.727213
8304 -1281.877254 405.106363 -876.770892
8305 -1282.213656 405.395920 -876.817736
8306 -1282.502139 405.634508 -876.867631
8307 -1282.743302 405.822617 -876.920685
8308 -1282.937492 405.961352 -876.976140
8309 -1283.085836 406.051541 -877.034295
8310 -1283.189907 406.094958 -877.094949
8311 -1283.250942 406.093438 -877.157503
8312 -1283.271231 406.048360 -877.222872
8313 -1283.252321 405.962655 -877.289666
8314 -1283.196632 405.837884 -877.358747
8315 -1283.106257 405.676614 -877.429644
8316 -1282.983555 405.481226 -877.502329
8317 -1282.830653 405.254258 -877.576395
8318 -1282.650085 404.997573 -877.652512
8319 -1282.444251 404.714652 -877.729599
8320 -1282.215397 404.406625 -877.808771
8321 -1281.965412 404.076333 -877.889079
8322 -1281.696544 403.725333 -877.971211
8323 -1281.410583 403.356190 -878.054393
8324 -1281.109575 402.970400 -878.139175
8325 -1280.794977 402.569550 -878.225428
8326 -1280.468423 402.155381 -878.313043
8327 -1280.131248 401.729662 -878.401586
8328 -1279.784789 401.292945 -878.491844
8329 -1279.430292 400.847547 -878.582744
8330 -1279.069030 400.393897 -878.675133
8331 -1278.701836 399.933490 -878.768346
8332 -1278.330259 399.467698 -878.862560
8333 -1277.954942 398.997407 -878.957535
8334 -1277.577164 398.523867 -879.053297
8335 -1277.198324 398.048420 -879.149904
8336 -1276.819100 397.572134 -879.246966
8337 -1276.440737 397.096199 -879.344539
8338 -1276.064561 396.622261 -879.442301
8339 -1275.691521 396.151083 -879.540439
8340 -1275.323000 395.684280 -879.638720
8341 -1274.960195 395.223043 -879.737152
8342 -1274.604304 394.768773 -879.835531
8343 -1274.256402 394.322629 -879.933773
8344 -1273.917694 393.885769 -880.031925
8345 -1273.589244 393.459291 -880.129953
8346 -1273.272049 393.043987 -880.228062
8347 -1272.966910 392.641136 -880.325774
8348 -1272.674451 392.251164 -880.423287
8349 -1272.395394 391.874558 -880.520836
8350 -1272.130126 391.511806 -880.618320
8351 -1271.878970 391.163240 -880.715730
8352 -1271.641754 390.828677 -880.813077
8353 -1271.418566 390.508084 -880.910481
8354 -1271.209181 390.201003 -881.008177
8355 -1271.012690 389.906913 -881.105777
8356 -1270.828575 389.624868 -881.203707
8357 -1270.655679 389.353889 -881.301791
8358 -1270.493015 389.092693 -881.400322
8359 -1270.339038 388.839786 -881.499252
8360 -1270.192473 388.593762 -881.598712
8361 -1270.051506 388.352881 -881.698625
8362 -1269.914347 388.115342 -881.799005
8363 -1269.778971 387.879132 -881.899839
8364 -1269.643600 387.642724 -882.000876
8365 -1269.506278 387.403372 -882.102906
8366 -1269.364818 387.159702 -882.205116
8367 -1269.217207 386.909305 -882.307902
8368 -1269.061460 386.650472 -882.410988
8369 -1268.895622 386.381403 -882.514219
8370 -1268.717900 386.100451 -882.617448
8371 -1268.526491 385.805725 -882.720766
8372 -1268.320244 385.495944 -882.824300
8373 -1268.097354 385.169979 -882.927374
8374 -1267.857028 384.826856 -883.030171
8375 -1267.598053 384.466271 -883.131782
8376 -1267.320242 384.086698 -883.233544
8377 -1267.022739 383.688748 -883.333991
8378 -1266.705758 383.272088 -883.433670
8379 -1266.369135 382.837451 -883.531684
8380 -1266.013586 382.385325 -883.628261
8381 -1265.639690 381.916566 -883.723124
8382 -1265.248720 381.432823 -883.815897
8383 -1264.841623 380.935072 -883.906550
8384 -1264.420463 380.425359 -883.995103
8385 -1263.986829 379.905942 -884.080887
8386 -1263.542839 379.378805 -884.164034
8387 -1263.090974 378.846723 -884.244251
8388 -1262.633668 378.311834 -884.321833
8389 -1262.173630 377.777708 -884.395922
8390 -1261.713487 377.246417 -884.467070
8391 -1261.256279 376.721594 -884.534685
8392 -1260.804898 376.205831 -884.599067
8393 -1260.362185 375.702178 -884.660007
8394 -1259.930797 375.213289 -884.717507
8395 -1259.513800 374.742123 -884.771677
8396 -1259.113630 374.290905 -884.822726
8397 -1258.732767 373.862624 -884.870143
8398 -1258.373424 373.458590 -884.914834
8399 -1258.037436 373.081335 -884.956101
8400 -1257.726696 372.732382 -884.994314
8401 -1257.442545 372.412553 -885.029992
8402 -1257.185975 372.123219 -885.062756
8403 -1256.957578 371.864530 -885.093047
8404 -1256.757986 371.636668 -885.121317
8405 -1256.586996 371.440058 -885.146938
8406 -1256.444425 371.273354 -885.171071
8407 -1256.329426 371.136159 -885.193268
8408 -1256.241004 371.027371 -885.213632
8409 -1256.178021 370.945586 -885.232436
8410 -1256.139008 370.889305 -885.249703
8411 -1256.122226 370.856392 -885.265833
8412 -1256.125622 370.844862 -885.280759
8413 -1256.147273 370.852821 -885.294452
8414 -1256.185116 370.878040 -885.307076
8415 -1256.236813 370.918078 -885.318735
8416 -1256.300275 370.970796 -885.329479
8417 -1256.373441 371.034303 -885.339137
8418 -1256.453857 371.106218 -885.347640
8419 -1256.539903 371.184495 -885.355408
8420 -1256.629179 371.267730 -885.361449
8421 -1256.720588 371.353361 -885.367227
8422 -1256.812084 371.441142 -885.370942
8423 -1256.902703 371.528877 -885.373826
8424 -1256.991406 371.616291 -885.375115
8425 -1257.076960 371.701950 -885.375010
8426 -1257.158678 371.785427 -885.373251
8427 -1257.236205 371.866234 -885.369971
8428 -1257.309125 371.944036 -885.365089
8429 -1257.377470 372.018985 -885.358485
8430 -1257.441348 372.091448 -885.349900
8431 -1257.501016 372.161365 -885.339651
8432 -1257.556959 372.229529 -885.327430
8433 -1257.609412 372.296459 -885.312953
8434 -1257.659541 372.362644 -885.296897
8435 -1257.708019 372.429305 -885.278714
8436 -1257.755680 372.497082 -885.258599
8437 -1257.803696 372.567105 -885.236592
8438 -1257.853131 372.641082 -885.212049
8439 -1257.905289 372.719900 -885.185389
8440 -1257.961727 372.804899 -885.156827
8441 -1258.023854 372.897698 -885.126156
8442 -1258.093344 373.000127 -885.093217
8443 -1258.171678 373.113742 -885.057936
8444 -1258.260668 373.240313 -885.020355
8445 -1258.362209 373.381791 -884.980418
8446 -1258.478193 373.539245 -884.938948
8447 -1258.610372 373.715633 -884.894740
8448 -1258.760385 373.911747 -884.848638
8449 -1258.930151 374.129297 -884.800854
8450 -1259.121005 374.369958 -884.751047
8451 -1259.334257 374.634553 -884.699704
8452 -1259.570885 374.923967 -884.646918
8453 -1259.831691 375.238929 -884.592762
8454 -1260.117009 375.578920 -884.538089
8455 -1260.426628 375.944182 -884.482446
8456 -1260.760231 376.333675 -884.426556
8457 -1261.116933 376.746605 -884.370328
8458 -1261.495217 377.180560 -884.314657
8459 -1261.893048 377.633706 -884.259342
8460 -1262.308228 378.103449 -884.204779
8461 -1262.737919 378.586736 -884.151183
8462 -1263.179201 379.079781 -884.099420
8463 -1263.627997 379.579014 -884.048983
8464 -1264.080557 380.080253 -884.000304
8465 -1264.532745 380.578829 -883.953916
8466 -1264.980035 381.070683 -883.909352
8467 -1265.418129 381.550872 -883.867257
8468 -1265.842407 382.015063 -883.827344
8469 -1266.248166 382.458040 -883.790126
8470 -1266.631182 382.876111 -883.755072
8471 -1266.987113 383.264639 -883.722474
8472 -1267.311719 383.619598 -883.692120
8473 -1267.601309 383.937513 -883.663795
8474 -1267.852412 384.215182 -883.637230
8475 -1268.062223 384.449312 -883.612912
8476 -1268.227813 384.637373 -883.590440
8477 -1268.346980 384.777904 -883.569076
8478 -1268.417655 384.868438 -883.549217
8479 -1268.438908 384.908551 -883.530357
8480 -1268.409356 384.896446 -883.512910
8481 -1268.328313 384.832677 -883.495636
8482 -1268.195877 384.716546 -883.479331
8483 -1268.012066 384.548942 -883.463124
8484 -1267.777133 384.330174 -883.446958
8485 -1267.492101 384.060857 -883.431244
8486 -1267.157635 383.742458 -883.415177
8487 -1266.775165 383.376172 -883.398993
8488 -1266.345800 382.963863 -883.381937
8489 -1265.871413 382.506634 -883.364779
8490 -1265.353551 382.006653 -883.346897
8491 -1264.794257 381.466336 -883.327921
8492 -1264.195476 380.887241 -883.308235
8493 -1263.559167 380.271903 -883.287264
8494 -1262.887740 379.623131 -883.264608
8495 -1262.183711 378.942272 -883.241439
8496 -1261.449370 378.233293 -883.216077
8497 -1260.687317 377.498668 -883.188649
8498 -1259.900208 376.740198 -883.160010
8499 -1259.090976 375.961974 -883.129002
8500 -1258.262280 375.166469 -883.095811
8501 -1257.417363 374.357040 -883.060323
8502 -1256.559273 373.536860 -883.022413
8503 -1255.691051 372.709104 -882.981947
8504 -1254.816061 371.877586 -882.938475
8505 -1253.937648 371.045021 -882.892626
8506 -1253.058959 370.215652 -882.843307
8507 -1252.183748 369.392589 -882.791159
8508 -1251.315400 368.579982 -882.735418
8509 -1250.457365 367.781156 -882.676209
