# T U K E
3186 -1257.929309 391.819465 -866.109844
3187 -1258.101710 391.962934 -866.138776
3188 -1258.269617 392.101148 -866.168469
3189 -1258.433213 392.234505 -866.198708
3190 -1258.592981 392.362975 -866.230006
3191 -1258.749075 392.487687 -866.261389
3192 -1258.902398 392.608915 -866.293482
3193 -1259.053917 392.727913 -866.326004
3194 -1259.204685 392.845442 -866.359243
3195 -1259.355594 392.962663 -866.392931
3196 -1259.507595 393.080765 -866.426831
3197 -1259.662107 393.200908 -866.461199
3198 -1259.820285 393.324313 -866.495972
3199 -1259.983379 393.452445 -866.530935
3200 -1260.152683 393.586248 -866.566435
3201 -1260.329282 393.727065 -866.602217
3202 -1260.514398 393.875781 -866.638618
3203 -1260.709127 394.033584 -866.675543
3204 -1260.914254 394.200964 -866.713290
3205 -1261.130891 394.379779 -866.751111
3206 -1261.359918 394.569755 -866.790162
3207 -1261.601680 394.771563 -866.830117
3208 -1261.856635 394.985903 -866.870732
3209 -1262.125095 395.212530 -866.912565
3210 -1262.407265 395.451718 -866.955547
3211 -1262.703105 395.703191 -866.999914
3212 -1263.012385 395.966582 -867.045803
3213 -1263.334735 396.241983 -867.092752
3214 -1263.669364 396.527591 -867.141773
3215 -1264.015821 396.823498 -867.192323
3216 -1264.373015 397.128299 -867.244716
3217 -1264.739899 397.441108 -867.298791
3218 -1265.115535 397.760034 -867.355501
3219 -1265.498537 398.084435 -867.414102
3220 -1265.887323 398.412480 -867.474843
3221 -1266.280497 398.742673 -867.537823
3222 -1266.676471 399.073215 -867.603257
3223 -1267.073685 399.402304 -867.671380
3224 -1267.470336 399.728325 -867.742011
3225 -1267.864721 400.049843 -867.814878
3226 -1268.255026 400.364631 -867.890395
3227 -1268.639680 400.671165 -867.968515
3228 -1269.016758 400.967217 -868.049541
3229 -1269.384421 401.251264 -868.133158
3230 -1269.740919 401.521535 -868.219384
3231 -1270.084539 401.776264 -868.308275
3232 -1270.413442 402.013650 -868.399791
3233 -1270.725886 402.231866 -868.494020
3234 -1271.020237 402.428898 -868.591339
3235 -1271.294707 402.603406 -868.691301
3236 -1271.547479 402.753470 -868.794009
3237 -1271.776725 402.877382 -868.899343
3238 -1271.980913 402.973315 -869.007597
3239 -1272.158199 403.039868 -869.118331
3240 -1272.306834 403.075058 -869.231775
3241 -1272.424935 403.076815 -869.348119
3242 -1272.510940 403.044195 -869.466745
3243 -1272.563215 402.975187 -869.588028
3244 -1272.580163 402.868207 -869.711956
3245 -1272.560156 402.722129 -869.838026
3246 -1272.501885 402.535371 -869.966514
3247 -1272.403830 402.306866 -870.096964
3248 -1272.264816 402.035001 -870.229815
3249 -1272.083719 401.719505 -870.364214
3250 -1271.859577 401.359130 -870.500447
3251 -1271.591888 400.953848 -870.638040
3252 -1271.280094 400.503053 -870.777041
3253 -1270.923977 400.007358 -870.916619
3254 -1270.523843 399.466491 -871.057352
3255 -1270.079942 398.881676 -871.198265
3256 -1269.592902 398.253587 -871.339314
3257 -1269.064048 397.583935 -871.480113
3258 -1268.494785 396.874035 -871.620750
3259 -1267.886752 396.126025 -871.760727
3260 -1267.242123 395.342591 -871.899532
3261 -1266.563315 394.526421 -872.036894
3262 -1265.853199 393.680445 -872.172754
3263 -1265.115234 392.808722 -872.306512
3264 -1264.352484 391.914945 -872.437539
3265 -1263.569197 391.002440 -872.566757
3266 -1262.769283 390.076822 -872.692461
3267 -1261.957096 389.141568 -872.815528
3268 -1261.137049 388.202140 -872.934909
3269 -1260.314035 387.263113 -873.050922
3270 -1259.492667 386.329368 -873.163299
3271 -1258.677591 385.405603 -873.271988
3272 -1257.873778 384.496910 -873.376868
3273 -1257.085724 383.607865 -873.477859
3274 -1256.317965 382.742736 -873.575228
3275 -1255.574528 381.906220 -873.668308
3276 -1254.859489 381.101671 -873.757818
3277 -1254.176728 380.333203 -873.843526
3278 -1253.529346 379.603774 -873.925573
3279 -1252.920396 378.915973 -874.004423
3280 -1252.352291 378.272300 -874.079991
3281 -1251.827187 377.674642 -874.152545
3282 -1251.346246 377.124216 -874.222030
3283 -1250.910923 376.622239 -874.288685
3284 -1250.521876 376.168738 -874.353138
3285 -1250.179270 375.764258 -874.415012
3286 -1249.882831 375.408065 -874.474766
3287 -1249.632079 375.099299 -874.532780
3288 -1249.426096 374.837501 -874.588596
3289 -1249.263614 374.620774 -874.642840
3290 -1249.142981 374.447103 -874.695878
3291 -1249.062607 374.315568 -874.747039
3292 -1249.020333 374.223117 -874.797216
3293 -1249.014096 374.167915 -874.846181
3294 -1249.041551 374.147549 -874.894002
3295 -1249.100028 374.159149 -874.940879
3296 -1249.187041 374.200333 -874.986708
3297 -1249.300141 374.268293 -875.031849
3298 -1249.436535 374.360370 -875.076165
3299 -1249.593605 374.474032 -875.119572
3300 -1249.768423 374.606196 -875.162228
3301 -1249.958508 374.754174 -875.204334
3302 -1250.160786 374.915068 -875.245718
3303 -1250.372990 375.086283 -875.286708
3304 -1250.592221 375.265529 -875.326692
3305 -1250.816090 375.449847 -875.366243
3306 -1251.042090 375.636734 -875.405356
3307 -1251.268134 375.824085 -875.444049
3308 -1251.491658 376.010100 -875.481557
3309 -1251.710622 376.191850 -875.518772
3310 -1251.923217 376.367717 -875.555500
3311 -1252.127565 376.536329 -875.591236
3312 -1252.321909 376.695612 -875.626297
3313 -1252.504886 376.844377 -875.660509
3314 -1252.675416 376.981404 -875.694011
3315 -1252.832468 377.106298 -875.726170
3316 -1252.975169 377.217655 -875.757514
3317 -1253.103144 377.315599 -875.787546
3318 -1253.216190 377.399734 -875.816456
3319 -1253.314131 377.470031 -875.844100
3320 -1253.397285 377.526919 -875.870366
3321 -1253.465977 377.570856 -875.895121
3322 -1253.520996 377.603094 -875.917902
3323 -1253.563329 377.624001 -875.939328
3324 -1253.594134 377.635500 -875.958635
3325 -1253.614864 377.638721 -875.976143
3326 -1253.627146 377.635403 -875.991742
3327 -1253.632836 377.627685 -876.005151
3328 -1253.634020 377.617641 -876.016379
3329 -1253.632519 377.607438 -876.025081
3330 -1253.630925 377.598969 -876.031957
3331 -1253.631642 377.594948 -876.036694
3332 -1253.636740 377.597849 -876.038891
3333 -1253.649112 377.609959 -876.039153
3334 -1253.670718 377.633841 -876.036877
3335 -1253.704202 377.671661 -876.032541
3336 -1253.751518 377.725219 -876.026299
3337 -1253.815223 377.797657 -876.017566
3338 -1253.897291 377.890164 -876.007127
3339 -1253.999575 378.004569 -875.995005
3340 -1254.123889 378.142459 -875.981430
3341 -1254.271495 378.305387 -875.966108
3342 -1254.443765 378.494451 -875.949314
3343 -1254.641631 378.709986 -875.931645
3344 -1254.866003 378.952873 -875.913130
3345 -1255.117002 379.223692 -875.893310
3346 -1255.394967 379.521892 -875.873076
3347 -1255.699958 379.847531 -875.852427
3348 -1256.031457 380.199814 -875.831643
3349 -1256.388795 380.578221 -875.810574
3350 -1256.771306 380.981530 -875.789777
3351 -1257.177654 381.408274 -875.769381
3352 -1257.606636 381.857536 -875.749100
3353 -1258.056659 382.327362 -875.729297
3354 -1258.526412 382.816041 -875.710370
3355 -1259.013974 383.321773 -875.692202
3356 -1259.517706 383.842541 -875.675165
3357 -1260.035561 384.376423 -875.659138
3358 -1260.565827 384.922074 -875.643753
3359 -1261.106878 385.477084 -875.629793
3360 -1261.656791 386.039622 -875.617169
3361 -1262.213850 386.608252 -875.605598
3362 -1262.776608 387.181601 -875.595007
3363 -1263.343958 387.757868 -875.586090
3364 -1263.914464 388.336627 -875.577837
3365 -1264.487032 388.916230 -875.570802
3366 -1265.061080 389.495792 -875.565289
3367 -1265.635823 390.074916 -875.560907
3368 -1266.210684 390.653237 -875.557448
3369 -1266.785402 391.230205 -875.555197
3370 -1267.359851 391.805273 -875.554578
3371 -1267.933718 392.379111 -875.554607
3372 -1268.507322 392.950805 -875.556518
3373 -1269.080485 393.521056 -875.559429
3374 -1269.653300 394.089653 -875.563647
3375 -1270.225992 394.656412 -875.569580
3376 -1270.798744 395.221730 -875.577014
3377 -1271.371473 395.785394 -875.586079
3378 -1271.944039 396.346916 -875.597123
3379 -1272.516381 396.906450 -875.609932
3380 -1273.088089 397.463568 -875.624522
3381 -1273.659265 398.017783 -875.641482
3382 -1274.229019 398.567752 -875.661266
3383 -1274.796888 399.113843 -875.683045
3384 -1275.361832 399.654225 -875.707607
3385 -1275.923064 400.188105 -875.734959
3386 -1276.479565 400.714295 -875.765271
3387 -1277.029885 401.231482 -875.798404
3388 -1277.572960 401.738294 -875.834666
3389 -1278.107265 402.232995 -875.874271
3390 -1278.631386 402.714363 -875.917023
3391 -1279.143679 403.180570 -875.963109
3392 -1279.642752 403.630030 -876.012722
3393 -1280.126756 404.060914 -876.065842
3394 -1280.593863 404.471912 -876.121950
3395 -1281.042810 404.860280 -876.182531
3396 -1281.471474 405.225134 -876.246340
3397 -1281.878298 405.564402 -876.313896
3398 -1282.261557 405.876530 -876.385027
3399 -1282.619444 406.159385 -876.460059
3400 -1282.950337 406.412054 -876.538283
3401 -1283.252597 406.631946 -876.620651
3402 -1283.524474 406.817783 -876.706691
3403 -1283.764243 406.968133 -876.796111
3404 -1283.970507 407.081413 -876.889095
3405 -1284.141584 407.155856 -876.985728
3406 -1284.276092 407.190123 -877.085969
3407 -1284.372415 407.182967 -877.189448
3408 -1284.429407 407.133201 -877.296206
3409 -1284.445820 407.039364 -877.406455
3410 -1284.420476 406.900972 -877.519503
3411 -1284.352489 406.716716 -877.635772
3412 -1284.240855 406.486234 -877.754620
3413 -1284.085049 406.208920 -877.876129
3414 -1283.884430 405.884318 -878.000112
3415 -1283.638782 405.512738 -878.126044
3416 -1283.348227 405.094214 -878.254013
3417 -1283.012915 404.628781 -878.384135
3418 -1282.633297 404.117783 -878.515514
3419 -1282.210008 403.561956 -878.648051
3420 -1281.744008 402.962311 -878.781697
3421 -1281.236482 402.320589 -878.915893
3422 -1280.689119 401.638440 -879.050678
3423 -1280.103589 400.918522 -879.185067
3424 -1279.482234 400.162179 -879.320054
3425 -1278.827001 399.372830 -879.454170
3426 -1278.140836 398.552735 -879.588101
3427 -1277.426223 397.705618 -879.720606
3428 -1276.686461 396.834590 -879.851871
3429 -1275.924525 395.942614 -879.981911
3430 -1275.144051 395.033807 -880.110244
3431 -1274.348626 394.112351 -880.236275
3432 -1273.542266 393.181846 -880.360421
3433 -1272.728915 392.247019 -880.481896
3434 -1271.912761 391.311776 -880.600985
3435 -1271.098069 390.380936 -880.717133
3436 -1270.289326 389.459104 -880.830222
3437 -1269.491184 388.550673 -880.940511
3438 -1268.708112 387.661254 -881.046858
3439 -1267.945024 386.795605 -881.149419
3440 -1267.207134 385.958604 -881.248530
3441 -1266.499156 385.155467 -881.343689
3442 -1265.826472 384.391956 -881.434516
3443 -1265.194332 383.672706 -881.521626
3444 -1264.608078 383.004242 -881.603837
3445 -1264.072823 382.390526 -881.682297
3446 -1263.593755 381.837505 -881.756250
3447 -1263.175791 381.349872 -881.825919
3448 -1262.823799 380.931741 -881.892057
3449 -1262.541954 380.588173 -881.953781
3450 -1262.334422 380.322152 -882.012269
3451 -1262.204322 380.137060 -882.067262
3452 -1262.154355 380.034935 -882.119419
3453 -1262.186601 380.017359 -882.169242
3454 -1262.301950 380.084661 -882.217289
3455 -1262.500368 380.236653 -882.263715
3456 -1262.781158 380.471528 -882.309630
3457 -1263.142292 380.787085 -882.355207
3458 -1263.580827 381.179534 -882.401293
3459 -1264.092900 381.644903 -882.447997
3460 -1264.673845 382.177696 -882.496149
3461 -1265.317737 382.771713 -882.546024
3462 -1266.018695 383.420054 -882.598641
3463 -1266.769605 384.116065 -882.653540
3464 -1267.563203 384.851380 -882.711823
3465 -1268.391897 385.618797 -882.773101
3466 -1269.247733 386.410165 -882.837568
3467 -1270.123170 387.217185 -882.905985
3468 -1271.009999 388.032501 -882.977498
3469 -1271.900992 388.848027 -883.052965
3470 -1272.788547 389.656928 -883.131620
3471 -1273.665662 390.451668 -883.213994
3472 -1274.525527 391.225596 -883.299931
3473 -1275.361978 391.973040 -883.388938
3474 -1276.169014 392.688050 -883.480964
3475 -1276.941409 393.365260 -883.576149
3476 -1277.674211 393.999669 -883.674542
3477 -1278.362867 394.587528 -883.775340
3478 -1279.003561 395.124659 -883.878902
3479 -1279.592709 395.608200 -883.984508
3480 -1280.127574 396.034554 -884.093019
3481 -1280.605674 396.402781 -884.202893
3482 -1281.025085 396.710261 -884.314824
3483 -1281.384267 396.956237 -884.428030
3484 -1281.682518 397.139584 -884.542934
3485 -1281.919300 397.260797 -884.658503
3486 -1282.094668 397.319637 -884.775032
3487 -1282.209193 397.316810 -884.892383
3488 -1282.263755 397.253817 -885.009938
3489 -1282.259720 397.132616 -885.127104
3490 -1282.199055 396.954126 -885.244929
3491 -1282.083930 396.721923 -885.362007
3492 -1281.916795 396.438145 -885.478650
3493 -1281.700216 396.105941 -885.594276
3494 -1281.437516 395.728120 -885.709396
3495 -1281.131653 395.308317 -885.823336
3496 -1280.786070 394.850075 -885.935994
3497 -1280.404020 394.356600 -886.047421
3498 -1279.988824 393.831372 -886.157452
3499 -1279.543676 393.277445 -886.266232
3500 -1279.071878 392.697962 -886.373916
3501 -1278.576358 392.096405 -886.479953
3502 -1278.059481 391.474604 -886.584877
3503 -1277.523539 390.835520 -886.688019
3504 -1276.970871 390.180435 -886.790436
3505 -1276.403002 389.511486 -886.891517
3506 -1275.821266 388.829343 -886.991923
3507 -1275.226527 388.135228 -887.091299
3508 -1274.619241 387.429323 -887.189917
3509 -1273.999630 386.712270 -887.287360
3510 -1273.367570 385.983152 -887.384417
3511 -1272.722760 385.242215 -887.480546
3512 -1272.064489 384.488328 -887.576162
3513 -1271.392129 383.721522 -887.670607
3514 -1270.704901 382.940699 -887.764202
3515 -1270.002074 382.145127 -887.856947
3516 -1269.282955 381.334469 -887.948485
3517 -1268.546566 380.507995 -888.038571
3518 -1267.792922 379.665794 -888.127128
3519 -1267.021602 378.808112 -888.213491
3520 -1266.232970 377.935131 -888.297839
3521 -1265.427502 377.047554 -888.379949
3522 -1264.606306 376.147180 -888.459126
3523 -1263.770577 375.235535 -888.535042
3524 -1262.922358 374.314664 -888.607695
3525 -1262.063744 373.387433 -888.676311
3526 -1261.197830 372.456711 -888.741119
3527 -1260.327845 371.526312 -888.801533
3528 -1259.457175 370.600261 -888.856914
3529 -1258.590072 369.682311 -888.907761
3530 -1257.730734 368.777374 -888.953359
3531 -1256.883706 367.890116 -888.993590
3532 -1256.053753 367.025510 -889.028243
3533 -1255.245520 366.188008 -889.057512
3534 -1254.463439 365.382123 -889.081316
3535 -1253.712179 364.612371 -889.099808
3536 -1252.995536 363.882593 -889.112943
3537 -1252.317405 363.196203 -889.121202
3538 -1251.680761 362.556067 -889.124694
3539 -1251.088098 361.964196 -889.123902
3540 -1250.541171 361.422357 -889.118814
3541 -1250.040966 360.930912 -889.110054
3542 -1249.587828 360.489859 -889.097968
3543 -1249.181260 360.097974 -889.083286
3544 -1248.819802 359.754430 -889.065372
3545 -1248.501623 359.456263 -889.045359
3546 -1248.224266 359.200847 -889.023418
3547 -1247.984514 358.985128 -888.999385
3548 -1247.779282 358.805625 -888.973657
3549 -1247.604678 358.658093 -888.946585
3550 -1247.457232 358.539205 -888.918028
3551 -1247.333030 358.445602 -888.887428
3552 -1247.228794 358.373590 -888.855204
3553 -1247.141516 358.320848 -888.820668
3554 -1247.068585 358.284355 -888.784230
3555 -1247.007776 358.262676 -888.745100
3556 -1246.957824 358.254283 -888.703540
3557 -1246.917703 358.258719 -888.658984
3558 -1246.886979 358.275770 -888.611210
3559 -1246.866317 358.306441 -888.559876
3560 -1246.856224 358.351496 -888.504727
3561 -1246.858318 358.412613 -888.445705
3562 -1246.874304 358.491591 -888.382712
3563 -1246.906198 358.590292 -888.315906
3564 -1246.956037 358.710912 -888.245125
3565 -1247.025730 358.855372 -888.170358
3566 -1247.117389 359.025015 -888.092374
3567 -1247.232096 359.221457 -888.010639
3568 -1247.371274 359.445399 -887.925876
3569 -1247.535218 359.696686 -887.838532
3570 -1247.724016 359.975226 -887.748790
3571 -1247.937068 360.279705 -887.657363
3572 -1248.172971 360.609053 -887.563918
3573 -1248.429855 360.960127 -887.469728
3574 -1248.705125 361.330757 -887.374368
3575 -1248.996228 361.718044 -887.278183
3576 -1249.299877 362.118111 -887.181767
3577 -1249.612495 362.528027 -887.084468
3578 -1249.930604 362.943214 -886.987390
3579 -1250.250742 363.360650 -886.890092
3580 -1250.569191 363.776338 -886.792853
3581 -1250.882461 364.187286 -886.695174
3582 -1251.187346 364.589773 -886.597574
3583 -1251.481211 364.981905 -886.499306
3584 -1251.760907 365.360175 -886.400732
3585 -1252.024614 365.722631 -886.301983
3586 -1252.270288 366.067900 -886.202388
3587 -1252.496462 366.394335 -886.102127
3588 -1252.701807 366.700688 -886.001119
3589 -1252.885654 366.986440 -885.899214
3590 -1253.047655 367.251471 -885.796183
3591 -1253.187615 367.495845 -885.691770
3592 -1253.305868 367.719532 -885.586337
3593 -1253.403071 367.923632 -885.479439
3594 -1253.480026 368.109430 -885.370596
3595 -1253.538198 368.277781 -885.260417
3596 -1253.579160 368.430610 -885.148551
3597 -1253.604591 368.569871 -885.034720
3598 -1253.616802 368.697977 -884.918826
3599 -1253.618016 368.817065 -884.800951
3600 -1253.611026 368.930127 -884.680899
3601 -1253.598656 369.039789 -884.558867
3602 -1253.583942 369.149439 -884.434502
3603 -1253.570293 369.262649 -884.307644
3604 -1253.561117 369.382653 -884.178464
3605 -1253.559788 369.512716 -884.047071
3606 -1253.569718 369.656899 -883.912819
3607 -1253.594691 369.818130 -883.776561
3608 -1253.638608 370.000529 -883.638078
3609 -1253.704484 370.207543 -883.496941
3610 -1253.796015 370.442132 -883.353884
3611 -1253.916522 370.708017 -883.208505
3612 -1254.069250 371.007638 -883.061612
3613 -1254.256883 371.344198 -882.912686
3614 -1254.481951 371.719372 -882.762579
3615 -1254.746815 372.135876 -882.610939
3616 -1255.053244 372.594805 -882.458439
3617 -1255.402971 373.098109 -882.304861
